DeployID,TagID,RecapID,RecapID_Clean,Size (mm),RiffleID,Site,SurveyID,Date,DetectionType,Notes
50926,209000133110,51626b,51626,,GA6,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50908,209000133126,51608*,51608,,GA1,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50617,209000133130,51617b~,51617,,GA4,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50910,209000133134,51610b~,51610,,GA2,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50919,209000133137,51619b~,51619,,GA4,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50921,209000133147,51621*,51621,,GA5,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50929,209000133151,51629,51629,,GA6,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50906,209000133155,51606,51606,,GA1,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50616,209000133175,51616b~,51616,,GA3,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50920,209000133179,51620,51620,,GA4,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50903,209000133181,51603,51603,,GA1,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50614,209000133185,51614~,51614,,GA3,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50924,209000133187,51624,51624,,GA5,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50928,209000133191,51628,51628,,GA6,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50912,209000133192,51612b~,51612,,GA2,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50909,209000133194,51609,51609,,GA1,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50900,209000133204,51600,51600,,GA1,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50902,209000133209,51602,51602,,GA1,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50939,226001370204,51639b,51639,,Overflow 1A,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50630,226001370205,51630b,51630,,Overflow 1C,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50631,226001370222,51631b,51631,,Overflow 1C,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50632,226001370230,51632b,51632,,Overflow 1C,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50636,226001370291,51636*,51636,,Overflow 1A,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50966,228000607500,51666b*,51666,,GA10,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50962,228000607519,51662*,51662,,GA11,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50361,228000607522,51661b,51661,,GA8,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50964,230000111502,51664,51664,,GA11,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50971,230000111553,51671*,51671,,GA12,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50952,230000111608,51652,51652,,GA7,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50959,230000111611,51659b,51659,,GA8,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50956,230000111711,51656,51656,,GA9,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50905,230000298006,51605*,51605,,GA1,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50922,230000298016,51622,51622,,GA5,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50951,231000039766,51651b~,51651,,GA7,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
51200,230000111655,51500,51500,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,Exclude this tag from analysis. Likely tampered with by angler. But include on allData_PITRocks survey file in case we find it again
51100,230000111574,51700,51700,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51101,230000111529,51701,51701,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51102,231000039749,51702h,51702,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51103,209000133173,51703,51703,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51104,230000111745,51704*,51704,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51105,231000039767,51705~,51705,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51106,230000111633,51706*,51706,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51107,230000111542,51707*,51707,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51108,209000133189,51708*,51708,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51109,226001370211,51709b*,51709,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51110,226001370263,51710b~*,51710,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51111,209000133198,51711*,51711,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51112,226001370297,51712b*,51712,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51113,209000133195,51713*,51713,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51114,230000111635,51714*,51714,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51115,209000133112,51715b*,51715,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51116,226001370254,51716b~*,51716,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51117,230000298018,51717,51717,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51118,209000133139,51718h,51718,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51119,226001370258,51719b,51719,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51120,230000111597,51720*,51720,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51121,230000111706,51721,51721,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51122,226001370265,51722~,51722,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51123,230000111627,51723,51723,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51124,209000133133,51724*,51724,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51125,209000133122,51725,51725,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51126,226001370252,51726b~*,51726,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51127,230000111674,51727,51727,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51128,231000039796,51728,51728,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51129,209000133154,51729,51729,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51130,231000039708,51730,51730,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51131,230000111514,51731*,51731,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51132,230000111612,51732*,51732,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51133,230000111661,51733*,51733,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51134,226001370260,51734,51734,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51135,230000111649,51735*,51735,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51136,230000111538,51736,51736,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51137,230000111640,51737*,51737,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51138,230000111601,51738*,51738,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51139,230000111663,51739*,51739,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51140,209000133145,51740,51740,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51141,226001370370,51741*,51741,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51142,209000133202,51742,51742,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51143,230000111512,51743*,51743,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51144,231000039743,51744b,51744,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51145,209000133166,51745,51745,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51146,230000111500,51746,51746,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51147,231000039789,51747b,51747,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51148,230000111580,51748,51748,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51149,230000111702,51749*,51749,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51150,230000298019,51750*,51750,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51151,230000111524,51751*,51751,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51152,230000111554,51752,51752,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51153,228000607568,51753,51753,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51154,209000133150,51754,51754,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51155,230000298009,51755*,51755,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51156,226001370246,51756*,51756,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51157,230000111616,51757,51757,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51158,226001370229,51758b*,51758,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51159,209000133186,51759,51759,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51160,226001370270,51760b*,51760,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51161,230000111565,51761,51761,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51162,230000111628,51762,51762,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51163,231000039793,51763~,51763,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51164,230000111543,51764*,51764,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51165,226001370226,51765~,51765,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51166,230000298015,51766*,51766,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51167,230000111626,,,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,RecapID was not found in survey data so this is treated as if we didn't find it. 
51168,226001370300,51768,51768,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51169,228000607575,51769*,51769,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51170,209000133170,51770,51770,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51171,209000133193,51771b,51771,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51172,226001370268,51772,51772,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51173,226001370248,51773h,51773,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51174,226001370282,51774*,51774,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51175,226001370283,51775,51775,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51176,209000133178,51776*,51776,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51177,230000111617,51777,51777,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51178,230000111659,51778,51778,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51179,226001370202,51779h*,51779,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51180,230000111505,51780,51780,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51181,226001370242,51781~*,51781,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,moved by hand 1-2 ft
51182,230000111513,51782,51782,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51183,231000039794,,,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,missing in survey data. Treated as if not relocated in 2025.
51184,230000111579,51784,51784,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51185,230000111610,51785,51785,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51186,230000111520,51786*,51786,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51187,226001370220,51787b,51787,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51188,230000111533,51788*,51788,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51189,209000133177,51789,51789,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51190,209000133492,51790,51790,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51191,226001370217,51791,51791,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51192,230000111557,51792*,51792,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51193,209000133196,51793,51793,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51194,230000111637,51794,51794,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51195,230000298010,51795*,51795,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51196,230000111699,51796,51796,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51197,230000111561,51797,51797,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51198,226001370385,51798b,51798,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51199,209000133201,51799*,51799,,3,Riffle 3,Relocate 2025,9/18/2025,Trimble,
51000,230000111676,51800,51800,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51001,228000607556,51801*,51801,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51002,230000111531,51802,51802,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51003,209000132800,51803*,51803,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51004,228000607510,51804,51804,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51005,209000132794,51805,51805,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51006,230000111651,51806,51806,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51007,231000039742,51807,51807,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51008,230000111715,51808,51808,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51009,209000133171,51809,51809,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51010,230000111521,51810,51810,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51011,226001370295,51811,51811,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51013,226001370301,51813b,51813,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51015,226001370381,51815h*,51815,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51016,226001370287,51816b,51816,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51020,226001370357,51820b*,51820,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51021,209000133207,51821*,51821,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51024,226001370238,51824h*,51824,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51025,209000132778,51825*,51825,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51026,226001370393,51826h*,51826,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51027,230000111595,51827*,51827,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51028,226001370302,51828b*,51828,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51029,228000607536,51829h*,51829,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51030,230000111741,51830*,51830,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51031,209000132717,51831b,51831,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51032,226001370384,51832b*,51832,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51033,209000133200,51833h,51833,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51036,226001370336,51836h,51836,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51038,226001370371,51838h,51838,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51039,230000111722,51839,51839,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51040,226001370307,51840h,51840,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51041,226001370399,51841h*,51841,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51042,228000607559,51842h,51842,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51043,228000607501,51843h,51843,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51044,228000607562,51844h,51844,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51045,209000133128,51845h,51845,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51046,226001370251,51846b,51846,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51047,209000132724,51847*,51847,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51048,226001370362,51848b,51848,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51049,209000132728,51849,51849,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51050,226001370239,51850,51850,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51051,230000111532,51851,51851,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51052,228000607566,51852h*,51852,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51053,226001370328,51853b,51853,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51054,226001370305,51854h,51854,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51055,230000111549,51855h*,51855,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51056,226001370358,51856h*,51856,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51057,230000111647,51857*,51857,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,"moved upstream, likely tampered with"
51058,231000039778,51858b*,51858,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51059,226001370274,51859h*,51859,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51060,209000132746,51860h*,51860,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51061,226001370255,51861b,51861,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51062,230000111701,51862h*,51862,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51063,209000133124,51863b,51863,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51064,230000111689,51864h,51864,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51065,230000111615,51865h,51865,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51066,230000111609,51866h,51866,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51067,230000111730,51867*,51867,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51068,230000111577,51868h,51868,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51069,209000132718,51869*,51869,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51070,228000607515,51870h,51870,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51071,209000132788,51871h,51871,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51072,226001370347,51872b*~,51872,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,"Found rock, didn't read tag, may be damaged"
51073,230000111517,51873,51873,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51074,231000039772,51874b,51874,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51075,226001370354,51875b,51875,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51076,230000111736,51876h,51876,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51077,226001370279,51877h*,51877,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51078,226001370323,51878b,51878,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51079,230000111618,51879h,51879,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51080,209000133163,51880h,51880,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51081,230000111556,51881,51881,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51082,226001370231,51882h,51882,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51083,230000111737,51883*,51883,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51084,226001370209,51884h*,51884,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51085,230000111642,51885*,51885,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51086,226001370288,51886b,51886,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51087,209000132715,51887,51887,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51088,231000039721,51888h,51888,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51089,230000111693,51889h,51889,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51090,230000111552,51890*,51890,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51091,230000111720,51891,51891,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51092,230000111641,51892*,51892,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51093,226001370369,51893b,51893,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51094,209000132755,51894h*,51894,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51095,226001370320,51895b,51895,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51096,230000111503,51896h,51896,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51097,228000607502,51897,51897,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51098,226001370227,51898b*,51898,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
51099,230000111535,51899,51899,,0,Riffle 0,Relocate 2025,9/22/2025,Trimble,
