Point,E,N,Elevation,Code,SurveyID,Date,Period,TagID,RiffleID,TagSize_mm,A_Axis_mm,B_Axis_mm,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class,Field_Movement,Hiding,Embedded,Buried,allNotes
51188,2802428.3,1266042.04,7446.21,PITRCK,Deploy 2024_10,10/16/2024,After,230000111533,3,32,98,93,48,90,686,Cobble,SC1,NA,NA,NA,NA,
51189,2802432.69,1266034,7445.82,PITRCK,Deploy 2024_10,10/16/2024,After,209000133177,3,23,87,66,41,64,368,Gravel,VCG2,NA,NA,NA,NA,
51190,2802436.22,1266029.57,7445.6,PITRCK,Deploy 2024_10,10/16/2024,After,209000133492,3,23,68,54,45,64,212,Gravel,VCG2,NA,NA,NA,NA,
51191,2802438.67,1266025.91,7445.18,PITRCK,Deploy 2024_10,10/16/2024,After,226001370217,3,12,39,31,14,32,44.5,Gravel,CG2,NA,NA,NA,NA,
51192,2802440.37,1266021.26,7445.27,PITRCK,Deploy 2024_10,10/16/2024,After,230000111557,3,32,330,277,129,>256,17300,Boulder,SB1,NA,NA,NA,NA,
51193,2802443.45,1266017.23,7444.84,PITRCK,Deploy 2024_10,10/16/2024,After,209000133196,3,23,76,62,40,64,296,Gravel,VCG2,NA,NA,NA,NA,
51194,2802446.51,1266012.96,7444.95,PITRCK,Deploy 2024_10,10/16/2024,After,230000111637,3,32,168,104,67,128,1687,Cobble,SC2,NA,NA,NA,NA,
51195,2802448.25,1266009.37,7445.18,PITRCK,Deploy 2024_10,10/16/2024,After,230000298010,3,32,310,175,65,256,10400,Cobble,LC2,NA,NA,NA,NA,
51196,2802450.63,1266005.96,7445.15,PITRCK,Deploy 2024_10,10/16/2024,After,230000111699,3,32,185,124,79,128,3653,Cobble,SC2,NA,NA,NA,NA,
51197,2802453.68,1266002.13,7445.1,PITRCK,Deploy 2024_10,10/16/2024,After,230000111561,3,32,125,98,59,90,1054,Cobble,SC1,NA,NA,NA,NA,
51198,2802456.95,1265996.36,7445.39,PITRCK,Deploy 2024_10,10/16/2024,After,226001370385,3,12,22,17,13,16,6.371,Gravel,MG2,NA,NA,NA,NA,
51199,2802460.42,1265991.57,7445.95,PITRCK,Deploy 2024_10,10/16/2024,After,209000133201,3,23,94,65,45,64,461.5,Gravel,VCG2,NA,NA,NA,NA,
51200,2804604.37,1266615.12,7455.26,PITRCK,Deploy 2024_10,10/16/2024,After,230000111655,2A,32,107,68,56,90,697,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51201,2804605.01,1266608.73,7455.53,PITRCK,Deploy 2024_10,10/16/2024,After,230000111519,2A,32,151,141,52,128,1937,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51202,2804605.83,1266603.03,7455.05,PITRCK,Deploy 2024_10,10/16/2024,After,230000111591,2A,32,150,122,61,128,1204,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51203,2804606.53,1266598.12,7454.82,PITRCK,Deploy 2024_10,10/16/2024,After,230000111585,2A,32,115,105,33,90,770,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51204,2804607,1266593.38,7454.68,PITRCK,Deploy 2024_10,10/16/2024,After,230000111537,2A,32,158,99,67,128,1856,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51205,2804607.44,1266588.69,7454.23,PITRCK,Deploy 2024_10,10/16/2024,After,231000039792,2A,14,42,29,23,32,40.5,Gravel,CG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51206,2804608.59,1266583.71,7454.68,PITRCK,Deploy 2024_10,10/16/2024,After,230000111573,2A,32,137,93,55,90,1165,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51207,2804609.27,1266578.32,7454.89,PITRCK,Deploy 2024_10,10/16/2024,After,230000111697,2A,32,115,89,65,128,985,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51208,2804610.97,1266572.44,7455.05,PITRCK,Deploy 2024_10,10/16/2024,After,230000111670,2A,32,95,80,51,90,627,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51209,2804610.81,1266567.43,7455.35,PITRCK,Deploy 2024_10,10/16/2024,After,230000111652,2A,32,120,78,71,90,861,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51210,2804611.68,1266560.83,7455.72,PITRCK,Deploy 2024_10,10/16/2024,After,230000111742,2A,32,111,72,46,90,646,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51211,2804592.02,1266552.7,7455.23,PITRCK,Deploy 2024_10,10/16/2024,After,226001370241,2A,12,22,16,12,16,5.082,Gravel,MG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51212,2804590.66,1266559.43,7455.46,PITRCK,Deploy 2024_10,10/16/2024,After,230000111731,2A,32,145,98,56,128,1335,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51213,2804589.56,1266565.29,7455.33,PITRCK,Deploy 2024_10,10/16/2024,After,209000132772,2A,23,186,132,87,128,3700,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. This point was added in from field sheet. 
51214,2804588.87,1266570.28,7454.83,PITRCK,Deploy 2024_10,10/16/2024,After,230000111713,2A,32,104,86,45,90,730,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51215,2804588.41,1266575.94,7454.76,PITRCK,Deploy 2024_10,10/16/2024,After,230000111747,2A,32,110,100,59,128,897,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51216,2804588.29,1266581.03,7454.74,PITRCK,Deploy 2024_10,10/16/2024,After,230000111589,2A,32,125,113,95,128,2284,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51217,2804587.69,1266586.21,7454.88,PITRCK,Deploy 2024_10,10/16/2024,After,230000111564,2A,32,109,85,42,90,747,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51218,2804587.16,1266591.63,7455.27,PITRCK,Deploy 2024_10,10/16/2024,After,209000132797,2A,23,411,280,220,>256,29700,Boulder,FALSE,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51219,2804587.07,1266596.91,7454.93,PITRCK,Deploy 2024_10,10/16/2024,After,209000133113,2A,23,100,59,51,90,629,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51220,2804586.23,1266602.87,7454.84,PITRCK,Deploy 2024_10,10/16/2024,After,230000111619,2A,32,95,64,54,90,460,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51221,2804585.21,1266607.64,7455.13,PITRCK,Deploy 2024_10,10/16/2024,After,228000607542,2A,23,119,64,45,64,469,Gravel,VCG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51222,2804566.06,1266609.7,7455.26,PITRCK,Deploy 2024_10,10/16/2024,After,230000111743,2A,32,119,97,74,90,1151,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51223,2804567.2,1266603.63,7454.81,PITRCK,Deploy 2024_10,10/16/2024,After,228000607574,2A,23,62,43,32,64,140,Gravel,VCG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51224,2804569.27,1266597.74,7454.75,PITRCK,Deploy 2024_10,10/16/2024,After,230000111620,2A,32,159,120,46,128,1290,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51225,2804570.42,1266592.45,7455.12,PITRCK,Deploy 2024_10,10/16/2024,After,230000111672,2A,32,102,80,55,90,831,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51226,2804571.51,1266587.85,7454.76,PITRCK,Deploy 2024_10,10/16/2024,After,230000111593,2A,32,165,66,54,90,1192,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51227,2804572.74,1266583.52,7454.72,PITRCK,Deploy 2024_10,10/16/2024,After,230000111625,2A,32,118,106,77,128,1218,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51228,2804574.05,1266577.68,7454.62,PITRCK,Deploy 2024_10,10/16/2024,After,228000607518,2A,23,86,66,38,64,NA,Gravel,VCG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51229,2804574.44,1266572.83,7454.58,PITRCK,Deploy 2024_10,10/16/2024,After,226001370201,2A,12,26,16,7,16,3.799,Gravel,MG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51230,2804575.89,1266567.82,7455.01,PITRCK,Deploy 2024_10,10/16/2024,After,230000111707,2A,32,151,98,58,90,1186,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51231,2804577.51,1266562.97,7455.01,PITRCK,Deploy 2024_10,10/16/2024,After,226001370208,2A,12,20,18,15,22.6,5.638,Gravel,CG1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51232,2804578.87,1266557.32,7455.22,PITRCK,Deploy 2024_10,10/16/2024,After,230000111546,2A,32,135,108,38,128,1187,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51233,2804579.92,1266552.35,7455.34,PITRCK,Deploy 2024_10,10/16/2024,After,230000111682,2A,32,110,97,52,90,812,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51234,2804547.94,1266546.07,7455.24,PITRCK,Deploy 2024_10,10/16/2024,After,230000111506,2A,32,110,108,41,128,941,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51235,2804546.55,1266552.04,7455.04,PITRCK,Deploy 2024_10,10/16/2024,After,230000111526,2A,32,119,101,43,90,1036,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51236,2804545.72,1266557.49,7454.55,PITRCK,Deploy 2024_10,10/16/2024,After,230000111739,2A,32,99,86,33,90,557,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51237,2804542.47,1266568.7,7454.34,PITRCK,Deploy 2024_10,10/16/2024,After,230000111501,2A,32,148,110,100,128,2344,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51238,2804542.71,1266573.2,7454.07,PITRCK,Deploy 2024_10,10/16/2024,After,230000111727,2A,32,165,125,60,128,2087,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51239,2804542.18,1266578.73,7454.16,PITRCK,Deploy 2024_10,10/16/2024,After,230000111636,2A,32,141,97,83,128,2024,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51240,2804541.24,1266583.89,7454.38,PITRCK,Deploy 2024_10,10/16/2024,After,230000111685,2A,32,110,96,55,90,873,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51241,2804539.62,1266589.24,7454.41,PITRCK,Deploy 2024_10,10/16/2024,After,230000111665,2A,32,83,68,48,90,400,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51242,2804538.46,1266595.04,7454.56,PITRCK,Deploy 2024_10,10/16/2024,After,230000111632,2A,32,124,96,53,90,802,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51243,2804536.68,1266599.78,7454.54,PITRCK,Deploy 2024_10,10/16/2024,After,230000111622,2A,32,122,66,42,90,555,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51250,2804263.42,1266610.99,7454.84,PITRCK,Deploy 2024_10,10/16/2024,After,230000111598,2B,32,142,104,54,128,1046,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51251,2804262.02,1266605.15,7454.29,PITRCK,Deploy 2024_10,10/16/2024,After,230000111691,2B,32,145,105,63,128,1716,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51252,2804260.94,1266598.98,7453.21,PITRCK,Deploy 2024_10,10/16/2024,After,230000111724,2B,32,169,128,69,128,2436,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51253,2804259.69,1266591.89,7452.99,PITRCK,Deploy 2024_10,10/16/2024,After,230000111654,2B,32,114,105,95,128,1678,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51254,2804257.7,1266586.9,7452.96,PITRCK,Deploy 2024_10,10/16/2024,After,228000607523,2A,23,112,60,45,64,579,Gravel,VCG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51255,2804256.91,1266581.46,7452.87,PITRCK,Deploy 2024_10,10/16/2024,After,230000111569,2B,32,94,71,67,90,638,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51256,2804256.28,1266577.09,7452.73,PITRCK,Deploy 2024_10,10/16/2024,After,230000111740,2B,32,145,94,62,90,1384,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51257,2804255.57,1266572.61,7453,PITRCK,Deploy 2024_10,10/16/2024,After,230000111680,2B,32,131,112,71,128,1468,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51258,2804253.9,1266568.34,7453.45,PITRCK,Deploy 2024_10,10/16/2024,After,230000111710,2B,32,107,85,63,90,830,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51259,2804252.87,1266562.13,7453.78,PITRCK,Deploy 2024_10,10/16/2024,After,230000111582,2B,32,115,113,51,90,1007,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51260,2804251.91,1266556.99,7453.8,PITRCK,Deploy 2024_10,10/16/2024,After,230000111630,2B,32,115,98,59,90,1042,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51261,2804250.07,1266551.52,7454.3,PITRCK,Deploy 2024_10,10/16/2024,After,230000111600,2B,32,107,90,49,90,709,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51262,2804227.92,1266555.96,7454.28,PITRCK,Deploy 2024_10,10/16/2024,After,230000111662,2B,32,136,83,60,90,1117,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51263,2804229.89,1266563.65,7453.8,PITRCK,Deploy 2024_10,10/16/2024,After,209000132723,2B,23,207,204,91,180,5526,Cobble,LC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51264,2804231.48,1266569.42,7453.02,PITRCK,Deploy 2024_10,10/16/2024,After,230000111511,2B,32,106,93,80,90,1175,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51265,2804232.45,1266574.92,7452.8,PITRCK,Deploy 2024_10,10/16/2024,After,230000111613,2B,32,136,112,43,90,1002,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51266,2804234.07,1266580.57,7452.57,PITRCK,Deploy 2024_10,10/16/2024,After,226001370276,2B,12,25,20,10,16,5.391,Gravel,MG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51267,2804235.57,1266586.02,7452.65,PITRCK,Deploy 2024_10,10/16/2024,After,230000111607,2B,32,113,100,63,90,1093,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51268,2804237.36,1266594.89,7453.03,PITRCK,Deploy 2024_10,10/16/2024,After,230000111721,2B,32,187,97,51,90,1395,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51269,2804239.33,1266603.4,7453.26,PITRCK,Deploy 2024_10,10/16/2024,After,226001370273,2B,12,18,15,9,16,2.443,Gravel,MG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51270,2804240.53,1266611.15,7454.07,PITRCK,Deploy 2024_10,10/16/2024,After,228000607555,2B,23,73,52,40,64,263,Gravel,VCG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51271,2804205.81,1266628.39,7453.95,PITRCK,Deploy 2024_10,10/16/2024,After,209000132802,2B,23,184,155,105,180,4768,Cobble,LC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51272,2804203.54,1266621.3,7453.53,PITRCK,Deploy 2024_10,10/16/2024,After,228000607553,2B,23,76,59,50,64,435,Gravel,VCG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51273,2804202.5,1266616.56,7453.52,PITRCK,Deploy 2024_10,10/16/2024,After,230000111692,2B,32,111,81,77,90,969,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51274,2804199.75,1266611.12,7453.59,PITRCK,Deploy 2024_10,10/16/2024,After,230000111687,2B,32,167,118,59,128,1363,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51275,2804198.03,1266603.57,7452.64,PITRCK,Deploy 2024_10,10/16/2024,After,226001370225,2B,12,22,15,13,16,5.19,Gravel,MG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51276,2804196.92,1266597.91,7452.33,PITRCK,Deploy 2024_10,10/16/2024,After,226001370247,2B,12,22,15,10,16,3.018,Gravel,MG2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51277,2804195.18,1266591.18,7452.83,PITRCK,Deploy 2024_10,10/16/2024,After,230000111518,2B,32,129,102,56,90,1168,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51278,2804192.28,1266584.64,7452.97,PITRCK,Deploy 2024_10,10/16/2024,After,230000111748,2B,32,154,99,80,128,1669,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51279,2804190.1,1266579.53,7452.74,PITRCK,Deploy 2024_10,10/16/2024,After,230000111539,2B,32,153,112,75,128,1871,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51280,2804186.91,1266572.34,7453.61,PITRCK,Deploy 2024_10,10/16/2024,After,230000111528,2B,32,116,93,67,90,1027,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51281,2804162.27,1266577.17,7453.72,PITRCK,Deploy 2024_10,10/16/2024,After,230000111744,2B,32,113,96,57,90,914,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51282,2804165.34,1266583.47,7453.08,PITRCK,Deploy 2024_10,10/16/2024,After,230000111571,2B,32,126,87,39,90,849,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51283,2804169.28,1266589.62,7452.82,PITRCK,Deploy 2024_10,10/16/2024,After,230000111559,2B,32,104,81,74,90,892,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51284,2804170.79,1266595.46,7452.41,PITRCK,Deploy 2024_10,10/16/2024,After,230000111558,2B,32,145,118,52,128,1424,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51285,2804175.15,1266600.81,7452.92,PITRCK,Deploy 2024_10,10/16/2024,After,230000111749,2B,32,157,125,80,128,1961,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51286,2804177.76,1266607.56,7453.14,PITRCK,Deploy 2024_10,10/16/2024,After,230000111679,2B,32,141,105,79,128,1381,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51287,2804179.72,1266612.68,7453.43,PITRCK,Deploy 2024_10,10/16/2024,After,230000111550,2B,32,107,91,42,90,571,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51288,2804182.8,1266618.79,7453.18,PITRCK,Deploy 2024_10,10/16/2024,After,230000111667,2B,32,153,114,52,128,1347,Cobble,SC2,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51289,2804184.8,1266624.15,7453.17,PITRCK,Deploy 2024_10,10/16/2024,After,230000111563,2B,32,114,62,54,90,634,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51290,2804186.78,1266629.67,7453.5,PITRCK,Deploy 2024_10,10/16/2024,After,230000111509,2B,32,103,99,48,90,750,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
51291,2804188.37,1266635.54,7453.86,PITRCK,Deploy 2024_10,10/16/2024,After,230000111688,2B,32,116,90,40,90,655,Cobble,SC1,NA,NA,NA,NA,Field Sheet DeployID includes 2A/2B. 
